Primary Energy Supply - Energy budget per year
Value = 'Million toe (tonne oil equivalent)'
Origin: https://data.oecd.org/energy/primary-energy-supply.htm#indicator-chart
Citation: OECD (2022), Primary energy supply (indicator). doi: 10.1787/1b33c15a-en (Accessed on 09 March 2022)

LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Region
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,5.17,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,5.38,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,5.5,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,5.88,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,6.03,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,6.06,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,6.27,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,6.36,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,6.3,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,6.43,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,6.51,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,6.43,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,6.69,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,6.81,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,7.05,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,7.32,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,7.89,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,7.94,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,7.51,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,8.43,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,9.15,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,10.09,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,11.16,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,11.22,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,11.63,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,13.08,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,13.18,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,17.39,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,15.29,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,13.6,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,13.06,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,15.03,,Sub-Saharan Africa
AGO,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,14.92,,Sub-Saharan Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,1.41,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,1.37,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,2.04,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,2.27,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,2.13,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,2.72,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,2.48,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,2.54,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,3.02,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,2.67,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,2.96,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,3.4,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,3.29,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,3.6,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,4.09,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,4.35,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,4.25,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,5.09,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,5.17,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,5.44,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,5.37,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,5.94,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,6.17,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,6.57,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,6.45,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,6.64,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,7.26,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,7.6,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,7.81,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,8.18,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,8.36,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,8.68,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,9.09,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,9.28,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,10.64,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,11.12,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,11.99,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,12.79,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,12.29,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,12.68,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,12.7,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,12.09,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,14.06,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,13.48,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,14.26,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,14.06,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,14.18,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,14.33,,Middle East & North Africa
BHR,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,15.42,,Middle East & North Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,1.11,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,1.16,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,1.18,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,1.21,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,1.24,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,1.21,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,1.25,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,1.3,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,1.32,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,1.35,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,1.35,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,1.4,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,1.44,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,1.47,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,1.54,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,1.56,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,1.58,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,1.62,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,1.63,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,1.66,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,1.69,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,1.73,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,1.77,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,1.81,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,1.85,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,2.15,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,2.23,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,2.2,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,2.3,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,1.98,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,2.11,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,2.26,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,2.39,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,2.49,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,2.5,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,2.95,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,3.21,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,3.28,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,3.44,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,3.56,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,3.56,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,3.6,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,3.93,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,4.05,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,4.31,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,4.78,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,4.96,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,5.24,,Sub-Saharan Africa
BEN,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,5.28,,Sub-Saharan Africa
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,1.02,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,1.13,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,1.19,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,1.28,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,1.48,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,1.62,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,1.73,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,1.88,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,2.07,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,2.44,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,2.57,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,2.7,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,2.56,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,2.55,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,2.52,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,2.38,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,2.21,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,2.31,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,2.46,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,2.61,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,2.69,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,2.85,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,3.05,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,3.35,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,3.76,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,4.18,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,4.58,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,4.6,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,4.54,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,3.84,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,3.78,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,3.77,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,4.35,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,4.45,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,4.82,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,5.03,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,5.48,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,5.74,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,5.96,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,6.43,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,6.97,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,7.25,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,7.71,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,8.25,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,8.45,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,8.92,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,9.22,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,9.37,,Latin America & Caribbean
BOL,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,9.16,,Latin America & Caribbean
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1963,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1964,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1965,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1966,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1967,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1968,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1969,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1970,,L,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1971,0.19,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1972,0.2,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1973,0.22,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1974,0.29,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1975,0.32,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1976,0.39,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1977,0.42,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1978,0.46,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1979,0.51,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1980,0.54,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1981,0.75,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1982,0.79,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1983,0.8,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1984,0.81,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1985,0.86,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1986,0.94,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1987,0.94,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1988,1.1,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1989,1.18,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1990,1.22,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1991,1.24,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1992,1.43,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1993,1.43,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1994,1.41,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1995,1.45,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1996,1.41,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1997,1.48,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1998,1.67,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,1999,1.73,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2000,1.8,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2001,1.82,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2002,1.85,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2003,1.84,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2004,1.89,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2005,1.95,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2006,2.01,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2007,2.07,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2008,2.17,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2009,2.01,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2010,2.18,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2011,2.07,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2012,2.33,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2013,2.46,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2014,2.68,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2015,2.66,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2016,2.55,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2017,2.71,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2018,2.62,,Sub-Saharan Africa
BWA,PRYENRGSUPPLY,TOT,MLN_TOE,A,2019,2.64,,Sub-Saharan Africa
CMR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1960,,L,Sub-Saharan Africa
CMR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1961,,L,Sub-Saharan Africa
CMR,PRYENRGSUPPLY,TOT,MLN_TOE,A,1962,,L,Sub-Saharan Africa
